# Created by Graham Nelson-Zutter. ©2026 Aestra Inc. except when external source noted. CC BY-NC-ND 4.0
"start","end","text"
"2137910","2138210"," spot"
"2138210","2138490"," for"
"2138490","2138690"," it."
"2139750","2140230"," You"
"2140230","2140390"," put"
"2140390","2140530"," your"
"2140530","2140730"," hand"
"2140730","2140870"," in"
"2140870","2141030"," the"
"2141030","2141310"," soil"
"2141310","2141670"," and"
"2141670","2142150"," notice"
"2142150","2142530"," that"
"2142530","2142910"," it's"
"2142910","2143090"," still"
"2143090","2143370"," nice"
"2143370","2143570"," and"
"2143570","2143910"," moist,"
"2144010","2144130"," and"
"2144130","2144290"," the"
"2144290","2144450"," tree"
"2144450","2144730"," doesn't"
"2144730","2144930"," need"
"2144930","2145170"," any"
"2145170","2145530"," watering. "
"2146490","2146810"," It's"
"2146810","2147030"," doing"
"2147030","2147350"," great"
"2147350","2147530"," on"
"2147530","2147710"," its"
"2147710","2147990"," own."
"2150440","2150640"," And"
"2150640","2150840"," every"
"2150840","2151260"," day"
"2151260","2151820"," for"
"2151820","2151980"," the"
"2151980","2152180"," next"
"2152180","2152420"," few"
"2152420","2152660"," weeks,"
"2152660","2152820"," you"
"2152820","2153020"," come"
"2153020","2153220"," by"
"2153220","2153400"," to"
"2153400","2153640"," check"
"2153640","2153840"," and"
"2153840","2154260"," see"
"2154260","2154700"," how"
"2154700","2155660"," your"
"2155660","2155880"," tree"
"2155880","2156080"," is"
"2156080","2156480"," doing."
"2158120","2158600"," And"
"2158600","2158820"," it's"
"2158820","2159100"," doing"
"2159100","2159600"," wonderfully. "
"2161910","2162210"," And"
"2162210","2162590"," before"
"2162590","2162810"," you"
"2162810","2163010"," know"
"2163010","2163170"," it,"
"2163250","2163410"," the"
"2163410","2163750"," seasons"
"2163750","2164010"," are"
"2164010","2164470"," changing."
"2165830","2166290"," And"
"2166290","2167410"," it's"
"2167410","2167910"," possible"
"2167910","2169610"," that"
"2169610","2169790"," if"
"2169790","2169950"," you"
"2169950","2170150"," have"
"2170150","2170310"," the"
"2170310","2170530"," type"
"2170530","2170690"," of"
"2170690","2170830"," tree"
"2170830","2171030"," that"
"2171030","2171470"," changes"
"2171470","2171690"," with"
"2171690","2171870"," the"
"2171870","2172230"," season,"
"2172970","2173490"," that"
"2173490","2173730"," your"
"2173730","2174030"," tree"
"2174030","2174550"," begins"
"2174550","2174750"," to"
"2174750","2175010"," go"
"2175010","2175290"," through"
"2175290","2175550"," some"
"2175550","2175670"," of"
"2175670","2175870"," these"
"2175870","2176250"," seasonal"
"2176250","2176710"," changes."
"2178290","2178890"," You"
"2178890","2179070"," may"
"2179070","2179370"," also"
"2179370","2179630"," have"
"2179630","2179770"," the"
"2179770","2179990"," kind"
"2179990","2180150"," of"
"2180150","2180470"," tree"
"2180470","2181010"," that"
"2181010","2181350"," doesn't"
"2181350","2181530"," go"
"2181530","2181710"," through"
"2181710","2181930"," these"
"2181930","2182230"," seasonal"
"2182230","2182890"," changes"
"2183570","2183890"," and"
"2183890","2184190"," stays"
"2184190","2184550"," just"
"2184550","2184730"," the"
"2184730","2184930"," way"
"2184930","2185090"," it"
"2185090","2185410"," is. "
"2186630","2186890"," And"
"2186890","2187270"," as"
"2187270","2187490"," the"
"2187490","2187790"," weather"
"2187790","2188390"," begins"
"2188390","2188690"," to"
"2188690","2189090"," change"
"2189090","2189350"," to"
"2189350","2189650"," cooler"
"2189650","2190270"," temperatures,"
"2191470","2192070"," your"
"2192070","2192410"," tree"
"2192410","2192790"," does"
"2192790","2193090"," just"
"2193090","2193390"," great."
"2195250","2195690"," You"
"2195690","2196150"," feel"
"2196150","2196550"," like"
"2196550","2196670"," you"
"2196670","2196830"," don't"
"2196830","2197050"," have"
"2197050","2197170"," to"
"2197170","2197370"," check"
"2197370","2197570"," on"
"2197570","2197730"," it"
"2197730","2198170"," quite"
"2198170","2198610"," as"
"2198610","2198930"," frequently"
"2198930","2199270"," as"
"2199270","2199710"," before."
"2200830","2201430"," You"
"2201430","2201730"," pop"
"2201730","2202010"," by"
"2202010","2202230"," at"
"2202230","2202430"," least"
"2202430","2202670"," once"
"2202670","2202830"," a"
"2202830","2203110"," week,"
"2203350","2203730"," sometimes"
"2203730","2204190"," more,"
"2204370","2204630"," sometimes"
"2204630","2205230"," less. "
"2206110","2206390"," And"
"2206390","2206610"," every"
"2206610","2206870"," time"
"2206870","2207030"," you"
"2207030","2207290"," pop"
"2207290","2207510"," by,"
"2207610","2207710"," you"
"2207710","2207970"," notice"
"2207970","2208230"," your"
"2208230","2208590"," tree"
"2208590","2208950"," has"
"2208950","2209250"," gotten"
"2209250","2209650"," bigger"
"2209650","2209870"," and"
"2209870","2210130"," bigger."
"2211490","2211970"," And"
"2211970","2212150"," as"
"2212150","2212310"," the"
"2212310","2212530"," weeks"
"2212530","2212750"," go"
"2212750","2213290"," by"
"2213290","2213830"," and"
"2213830","2213990"," the"
"2213990","2214170"," months"
"2214170","2214390"," go"
"2214390","2214850"," by,"
"2215790","2216310"," spring"
"2216310","2217310"," returns,"
"2217910","2218290"," and"
"2218290","2218450"," you"
"2218450","2218930"," find"
"2218930","2219390"," that"
"2219390","2219950"," your"
"2219950","2220150"," tree"
"2220150","2220610"," continues"
"2220610","2220990"," to"
"2220990","2221590"," thrive."
"2224180","2224280"," And"
"2224280","2224460"," as"
"2224460","2224660"," the"
"2224660","2225000"," seasons"
"2225000","2225300"," go"
"2225300","2225860"," by,"
"2226200","2226340"," your"
"2226340","2226560"," tree"
"2226560","2227280"," continues"
"2227280","2227480"," to"
"2227480","2227960"," adapt"
"2227960","2228240"," and"
"2228240","2228780"," grow"
"2228780","2229700"," and"
"2229700","2230140"," thrive"
"2230140","2230660"," and"
"2230660","2231140"," adapt"
"2231140","2231960"," and"
"2231960","2232400"," grow"
"2232400","2233400"," and"
"2233400","2234100"," thrive"
"2234100","2235560"," and"
"2235560","2236060"," adapt"
"2236060","2236380"," and"
"2236380","2236780"," grow"
"2236780","2237260"," and"
"2237260","2237900"," thrive. "
"2239560","2239800"," And"
"2239800","2240080"," as"
"2240080","2240300"," the"
"2240300","2240680"," months"
"2240680","2240920"," and"
"2240920","2241300"," years"
"2241300","2241640"," go"
"2241640","2242140"," on,"
"2243900","2244360"," you"
"2244360","2245120"," continue"
"2245120","2245380"," to"
"2245380","2245920"," age,"
"2246440","2246860"," noticing"
"2246860","2247460"," the"
"2247460","2247960"," natural"
"2247960","2248520"," transition"
"2248520","2248800"," of"
"2248800","2248940"," your"
"2248940","2249320"," body."
"2251690","2252050"," And"
"2252050","2252230"," you"
"2252230","2252490"," go"
"2252490","2252690"," and"
"2252690","2252930"," check"
"2252930","2253190"," in"
"2253190","2253390"," on"
"2253390","2253530"," your"
"2253530","2253830"," baby"
"2253830","2254270"," tree"
"2254270","2254590"," that"
"2254590","2254770"," is"
"2254770","2254970"," no"
"2254970","2255270"," longer"
"2255270","2255530"," a"
"2255530","2255870"," baby,"
"2256570","2256970"," and"
"2256970","2257250"," notice"
"2257250","2257650"," that"
"2257650","2257770"," it"
"2257770","2257930"," has"
"2257930","2258730"," matured"
"2258730","2259050"," into"
"2259050","2259990"," a"
"2259990","2260370"," sturdy,"
"2260930","2261610"," beautiful"
"2261610","2262350"," tree."
"2263370","2264090"," It"
"2264090","2264290"," has"
"2264290","2264570"," so"
"2264570","2265030"," many"
"2265030","2265390"," of"
"2265390","2265550"," the"
"2265550","2266230"," characteristics,"
"2268290","2269010"," colors,"
"2269410","2269890"," shape,"
"2269970","2270150"," and"
"2270150","2270550"," textures"
"2270550","2271390"," of"
"2271390","2271570"," its"
"2271570","2271950"," parent"
"2271950","2272470"," tree"
"2272470","2272710"," in"
"2272710","2272870"," that"
"2272870","2273250"," beautiful"
"2273250","2273790"," park. "
"2275820","2276220"," And"
"2276220","2276460"," there's"
"2276460","2276600"," a"
"2276600","2276900"," sense"
"2276900","2277020"," of"
"2277020","2277560"," appreciation"
"2277560","2278160"," that"
"2278160","2278600"," you"
"2278600","2279460"," have"
"2279460","2279620"," been"
"2279620","2279980"," part"
"2281420","2282220"," of"
"2282220","2282640"," life"
"2282640","2283520"," perpetuating."
"2284360","2285160"," You've"
"2285160","2285300"," been"
"2285300","2285480"," an"
"2285480","2285920"," essential"
"2285920","2287080"," ingredient"
"2288780","2289580"," in"
"2289580","2290000"," the"
"2290000","2290560"," success"
"2290560","2291720"," of"
"2291720","2291960"," this"
"2291960","2292360"," life."
"2294550","2294790"," And"
"2294790","2295110"," as"
"2295110","2295270"," you"
"2295270","2295470"," come"
"2295470","2295770"," back"
"2295770","2295930"," and"
"2295930","2296130"," check"
"2296130","2296290"," on"
"2296290","2296510"," this"
"2296510","2296910"," tree,"
"2297570","2298190"," from"
"2298190","2298410"," time"
"2298410","2298610"," to"
"2298610","2299030"," time,"
"2299170","2299290"," you"
"2299290","2299710"," notice"
"2299710","2299950"," that"
"2299950","2300370"," other"
"2300370","2301130"," people"
"2301130","2302250"," are"
"2302250","2302730"," enjoying"
"2302730","2303010"," it"
"2303010","2303250"," too. "
"2304590","2305350"," Sometimes"
"2305350","2306030"," children"
"2306030","2306610"," play"
"2306610","2307230"," under"
"2307230","2307470"," this"
"2307470","2307730"," tree."
"2309290","2310050"," Sometimes"
"2310050","2311090"," teenagers"
"2311090","2311430"," and"
"2311430","2311830"," adults"
"2311830","2312250"," lean"
"2312250","2312630"," against"
"2312630","2312910"," this"
"2312910","2313310"," tree,"
"2313650","2313870"," reading"
"2313870","2314370"," books,"
"2315250","2315910"," listening"
"2315910","2316150"," to"
"2316150","2316770"," music,"
"2317930","2318430"," meditating,"
"2318930","2319110"," or"
"2319110","2319470"," having"
"2319470","2319930"," naps."
"2322320","2322660"," And"
"2322660","2322980"," as"
"2322980","2323160"," your"
"2323160","2323340"," life"
"2323340","2323620"," goes"
"2323620","2324160"," on"
"2324160","2324400"," and"
"2324400","2324520"," you"
"2324520","2324960"," continue"
"2324960","2325200"," to"
"2325200","2325580"," age,"
"2325660","2325780"," you"
"2325780","2326380"," realize"
"2326380","2327900"," that"
"2327900","2328160"," this"
"2328160","2328580"," tree"
"2328580","2329040"," is"
"2329040","2329260"," still"
"2329260","2329700"," growing. "
"2332190","2332710"," And"
"2332710","2332870"," it"
"2332870","2333190"," dawns"
"2333190","2333350"," on"
"2333350","2333530"," you"
"2333530","2333790"," one"
"2333790","2334130"," day"
"2335090","2335830"," that"
"2335830","2336110"," this"
"2336110","2336430"," tree"
"2336430","2336710"," is"
"2336710","2336950"," very"
"2336950","2337390"," likely"
"2337390","2337790"," to"
"2337790","2338350"," outlive"
"2338350","2338890"," you."
"2341130","2341330"," And"
"2341330","2341670"," although"
"2341670","2342930"," your"
"2342930","2343290"," life"
"2343290","2343810"," may"
"2343810","2344550"," come"
"2344550","2344790"," to"
"2344790","2345010"," its"
"2345010","2345530"," natural"
"2345530","2346270"," human"
"2346270","2346790"," end,"
"2347910","2348990"," something"
"2348990","2349330"," really"
"2349330","2349890"," beautiful"
"2349890","2350370"," has"
"2350370","2350770"," been"
"2350770","2351550"," left"
"2351550","2352050"," here."
"2353310","2353510"," The"
"2353510","2354090"," care,"
"2355270","2355670"," comfort,"
"2356310","2356790"," and"
"2356790","2357190"," support"
"2357190","2357430"," that"
"2357430","2357850"," offer"
"2357850","2358190"," this"
"2358190","2358630"," tree"
"2358630","2360210"," have"
"2360210","2360650"," allowed"
"2360650","2361010"," it"
"2361010","2361710"," to"
"2361710","2362030"," become"
"2362030","2362710"," something"
"2362710","2363290"," really"
"2363290","2363750"," special. "
"2365270","2366150"," Your"
"2366150","2366850"," continued"
"2366850","2367730"," efforts"
"2368550","2368990"," to"
"2368990","2369310"," help"
"2369310","2369630"," raise"
"2369630","2369930"," this"
"2369930","2370390"," tree"
"2370390","2372350"," and"
"2372350","2372530"," to"
"2372530","2372850"," find"
"2372850","2373070"," a"
"2373070","2373350"," place"
"2373350","2373650"," for"
"2373650","2374110"," it"
"2374110","2374330"," to"
"2374330","2374910"," thrive."
"2376770","2377210"," All"
"2377210","2377390"," of"
"2377390","2377610"," these"
"2377610","2378210"," efforts,"
"2378670","2378990"," all"
"2378990","2379130"," of"
"2379130","2379310"," this"
"2379310","2379890"," activity,"
"2382890","2383110"," have"
"2383110","2383450"," helped"
"2383450","2383930"," this"
"2383930","2384450"," tree"
"2384450","2385370"," grow"
"2385370","2385930"," from"
"2385930","2386270"," a"
"2386270","2386430"," tiny"
"2386430","2386730"," little"
"2386730","2387070"," sprout"
"2387950","2388450"," into"
"2388450","2388790"," this"
"2388790","2389510"," big,"
"2389830","2390070"," beautiful"
"2390070","2390550"," tree"
"2390550","2391770"," you"
"2391770","2392090"," see"
"2392090","2392590"," before"
"2392590","2392990"," you."
"2393370","2394190"," So"
"2394190","2394710"," similar"
"2394710","2395430"," in"
"2395430","2395830"," stature"
"2395830","2396350"," and"
"2396350","2397030"," strength"
"2397030","2397930"," and"
"2397930","2398270"," beauty"
"2398270","2398630"," to"
"2398630","2398850"," its"
"2398850","2399270"," parent. "
"2401950","2402950"," You"
"2402950","2403190"," have"
"2403190","2403390"," been"
"2403390","2403670"," able"
"2403670","2404030"," to"
"2404030","2404570"," enjoy"
"2404570","2405110"," the"
"2405110","2405670"," process"
"2405670","2406650"," of"
"2406650","2407050"," witnessing"
"2407050","2407730"," this"
"2407730","2408050"," life"
"2408050","2408710"," thrive."
"2409810","2410730"," And"
"2410730","2411230"," you've"
"2411230","2411790"," created,"
"2412630","2412790"," co "
"2412790","2413250","-created,"
"2413610","2413870"," this"
"2413870","2414390"," opportunity"
"2414390","2414770"," for"
"2414770","2415350"," others"
"2415350","2416590"," to"
"2416590","2417250"," enjoy"
"2417250","2418870"," such"
"2418870","2419030"," a"
"2419030","2419450"," beautiful"
"2419450","2419870"," tree."
"2422550","2423290"," And"
"2423290","2423670"," maybe"
"2423670","2423930"," in"
"2423930","2424070"," the"
"2424070","2424410"," future,"
"2424990","2425130"," the"
"2425130","2425410"," tree"
"2425410","2425650"," that"
"2425650","2425830"," you"
"2425830","2426230"," planted"
"2427170","2428090"," will"
"2428090","2428630"," finally"
"2428630","2428990"," get"
"2428990","2429630"," to"
"2429630","2430490"," maturity,"
"2431450","2432170"," where"
"2432170","2432390"," it"
"2432390","2432830"," too"
"2432830","2433930"," produces"
"2433930","2434350"," fruit. "
"2435890","2436690"," And"
"2436690","2436850"," at"
"2436850","2437070"," some"
"2437070","2437290"," point"
"2437290","2437430"," in"
"2437430","2437570"," the"
"2437570","2437990"," future,"
"2438590","2439410"," someone"
"2439410","2439770"," like"
"2439770","2440210"," you"
"2440210","2441290"," may"
"2441290","2441670"," stand"
"2441670","2441930"," there"
"2441930","2442490"," admiring"
"2442490","2442810"," this"
"2442810","2443290"," beautiful"
"2443290","2443710"," tree"
"2443710","2443950"," that"
"2443950","2444050"," you"
"2444050","2444430"," planted"
"2444430","2445890"," and"
"2445890","2446430"," notice"
"2446430","2447770"," that"
"2447770","2448030"," this"
"2448030","2448330"," tree"
"2448330","2448610"," has"
"2448610","2449230"," also"
"2449230","2450350"," borne"
"2450350","2450830"," fruit"
"2450830","2452110"," and"
"2452110","2452410"," left"
"2452410","2452630"," it"
"2452630","2452910"," gently"
"2452910","2453150"," on"
"2453150","2453290"," the"
"2453290","2453690"," ground."
"2455530","2456070"," And"
"2456070","2456290"," this"
"2456290","2456650"," person"
"2456650","2457070"," too"
"2457070","2457450"," may"
"2457450","2457810"," take"
"2457810","2458130"," this"
"2458130","2458390"," fruit"
"2458390","2458850"," home,"
"2459690","2460310"," discovering"
"2460310","2460830"," its"
"2460830","2461290"," seed,"
"2462170","2462570"," helping"
"2462570","2463330"," this"
"2463330","2463530"," little"
"2463530","2463970"," one"
"2464750","2465430"," churn"
"2465430","2465750"," into"
"2465750","2465950"," a"
"2465950","2466130"," new"
"2466130","2466510"," tree."
"2468150","2468830"," As"
"2468830","2469050"," the"
"2469050","2469490"," tree"
"2469490","2469890"," you"
"2469890","2470450"," planted"
"2471890","2473430"," continues"
"2473430","2473770"," to"
"2473770","2474310"," grow,"
"2475830","2476510"," a"
"2476510","2476790"," bunch"
"2476790","2477010"," of"
"2477010","2477390"," wonderful"
"2477390","2477970"," creatures"
"2477970","2478310"," have"
"2478310","2478770"," decided"
"2478770","2479250"," to"
"2479250","2480250"," make"
"2480250","2480490"," it"
"2480490","2480770"," a"
"2480770","2481090"," home. "
"2482670","2483350"," Some"
"2483350","2483650"," parts"
"2483650","2483810"," of"
"2483810","2483970"," the"
"2483970","2484410"," year,"
"2485610","2485910"," birds"
"2485910","2486150"," make"
"2486150","2486330"," their"
"2486330","2486590"," nests"
"2486590","2486770"," in"
"2486770","2486950"," this"
"2486950","2487350"," tree,"
"2489370","2489770"," providing"
"2489770","2490170"," them"
"2490170","2490350"," with"
"2490350","2490510"," a"
"2490510","2490830"," space"
"2490830","2491070"," to"
"2491070","2491330"," raise"
"2491330","2491550"," their"
"2491550","2491890"," young."
"2494630","2494910"," And"
"2494910","2495230"," deep"
"2495230","2495630"," down"
"2495630","2495810"," in"
"2495810","2495950"," the"
"2495950","2496310"," roots,"
"2497490","2497750"," this"
"2497750","2498110"," tree"
"2498110","2498550"," connects"
"2498550","2498930"," to"
"2498930","2499050"," the"
"2499050","2499630"," mycelial"
"2499630","2500210"," network,"
"2501970","2502550"," touching"
"2502550","2502970"," other"
"2502970","2503450"," roots,"
"2503750","2504070"," sharing"
"2504070","2504750"," resources,"
"2506030","2506850"," connecting"
"2506850","2507390"," to"
"2507390","2507670"," a"
"2507670","2508070"," larger"
"2508070","2509250"," network"
"2509250","2509590"," of"
"2509590","2509930"," nature."
"2511550","2512370"," One"
"2512370","2512790"," day,"
"2513210","2513890"," someone"
"2513890","2514670"," plants"
"2514670","2515170"," a"
"2515170","2515390"," tree"
"2515390","2515810"," nearby,"
"2517270","2517810"," and"
"2517810","2518110"," deep"
"2518110","2518510"," down"
"2518510","2518690"," in"
"2518690","2518850"," the"
"2518850","2519230"," roots,"
"2520130","2520910"," the"
"2520910","2521310"," tree"
"2521310","2521630"," that"
"2521630","2521790"," you"
"2521790","2522190"," planted"
"2522190","2522590"," and"
"2522590","2522810"," this"
"2522810","2523090"," new"
"2523090","2523430"," tree"
"2523430","2524110"," connect. "
"2525710","2526590"," Your"
"2526590","2527110"," tree"
"2527110","2528030"," notices"
"2528030","2529050"," that"
"2529050","2529270"," this"
"2529270","2529510"," other"
"2529510","2529890"," tree"
"2529890","2530950"," is"
"2530950","2531470"," young"
"2531470","2532490"," and"
"2532490","2532690"," could"
"2532690","2532930"," use"
"2532930","2533150"," some"
"2533150","2533630"," support"
"2533630","2535190"," and"
"2535190","2535690"," offers"
"2535690","2536030"," it"
"2536030","2536610"," to"
"2536610","2537050"," share"
"2537050","2537710"," its"
"2537710","2538130"," carbon"
"2538130","2539530"," and"
"2539530","2539730"," its"
"2539730","2540210"," water"
"2540210","2540750"," and"
"2540750","2541430"," resources,"
"2542170","2542690"," helping"
"2542690","2543130"," this"
"2543130","2543410"," younger"
"2543410","2543710"," one"
"2543710","2544070"," grow"
"2544070","2544390"," into"
"2544390","2544590"," a"
"2544590","2544830"," big,"
"2544970","2545230"," strong"
"2545230","2545670"," tree"
"2545670","2546030"," as"
"2546030","2546310"," well."
"2547490","2548010"," And"
"2548010","2548270"," as"
"2548270","2548450"," the"
"2548450","2548730"," years"
"2548730","2549050"," go"
"2549050","2549490"," on,"
"2549890","2550330"," more"
"2550330","2550670"," and"
"2550670","2550930"," more"
"2550930","2551450"," animals"
"2551450","2551850"," make"
"2551850","2552550"," homes"
"2552550","2553390"," in"
"2553390","2553630"," these"
"2553630","2554090"," trees."
"2554950","2555790"," And"
"2555790","2556090"," more"
"2556090","2556230"," and"
"2556230","2556390"," more"
"2556390","2556830"," people"
"2556830","2557170"," have"
"2557170","2557330"," the"
"2557330","2557850"," opportunity"
"2557850","2558470"," to"
"2558470","2559130"," enjoy"
"2559130","2559710"," spending"
"2559710","2560430"," time"
"2560430","2561370"," under"
"2561370","2561690"," this"
"2561690","2562130"," tree,"
"2563030","2563870"," this"
"2563870","2564250"," tree"
"2564250","2564570"," that"
"2564570","2564750"," you"
"2564750","2565210"," planted"
"2565210","2566830"," so"
"2566830","2567090"," many"
"2567090","2567430"," years"
"2567430","2567830"," ago. "
"2574420","2574880"," I"
"2574880","2575340"," encourage"
"2575340","2575560"," you"
"2575560","2575760"," to"
"2575760","2576180"," take"
"2576180","2577200"," a"
"2578890","2579050"," few"
"2579050","2579510"," moments"
"2579510","2579750"," to"
"2579750","2580230"," return"
"2580230","2580650"," to"
"2580650","2580850"," your"
"2580850","2581290"," body,"
"2581770","2582170"," return"
"2582170","2582510"," to"
"2582510","2582770"," this"
"2582770","2583190"," room,"
"2584330","2584970"," into"
"2584970","2585170"," the"
"2585170","2585450"," shared"
"2585450","2585930"," space"
"2585930","2586210"," where"
"2586210","2586450"," you"
"2586450","2587070"," are"
"2587070","2587310"," in"
"2587310","2587790"," together,"
"2590130","2590530"," be"
"2590530","2590930"," finding"
"2590930","2591230"," your"
"2591230","2591710"," breath,"
"2593170","2594230"," noticing"
"2594230","2594590"," the"
"2594590","2595070"," floor"
"2595070","2596690"," under"
"2596690","2596910"," your"
"2596910","2597290"," feet."
"2598130","2598770"," And"
"2598770","2598890"," in"
"2598890","2599070"," your"
"2599070","2599250"," own"
"2599250","2599830"," time,"
"2600330","2600430"," I"
"2600430","2600810"," invite"
"2600810","2601170"," you"
"2601170","2601610"," to"
"2601610","2601970"," gently"
"2601970","2602290"," open"
"2602290","2602550"," your"
"2602550","2603130"," eyes"
"2603130","2604950"," and"
"2604950","2605230"," come"
"2605230","2605610"," back"
"2605610","2606090"," into"
"2606090","2606490"," the"
"2606490","2606730"," shared"
"2606730","2607230"," space. "
